ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (F),RELATIVE HUMIDITY (%),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
10.173,-1.5724,0.5782,9.6644,-1.5278,0.6606,0.5086,-0.0446,-0.0824,0.0356,-0.0173,0.0538,0,-11.88,-36.03,31.35,139.44,8.96,-86.09,3.1,1005.58,78.8,25.5,71.038,39.605824,-77.74405,451.61,547.5672531,,121.5,32.258064,278.5,17 / 21,"$GPRMC,174721,A,3936.349333,N,07744.642869,W,65.6,278.5,150117,0.0,E,D*31::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,1.0,0.7,0.7*3F::$GPGGA,174721,3936.349333,N,07744.642869,W,2,12,0.7,182.0,M,-42.0,M,,*74::$GPGSV,3,3,21,25,14,140,27,31,12,209,21,32,52,288,32,11,02,320,*77::$GPVTG,278.5,T,278.5,M,65.6,N,121.5,K,D*14::$GLGSV,3,3,21,72,61,037,32*51",3750007,2017-01-15 16:57:30:738
9.4314,-1.1019,0.8811,9.6891,-1.2836,0.803,-0.2577,0.1817,0.0781,0.0399,-0.0289,0.052,0,-11.12,-33,29.76,137.68,7.52,-85.26,3.1,1005.73,78.8,25.4,71.017,39.6063,-77.74815,425.81,560.479553,,133.2,32.258064,277.9,17 / 21,"$GPRMC,174731,A,3936.378071,N,07744.889287,W,71.9,277.9,150117,0.0,E,D*3D::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.7*36::$GPGGA,174731,3936.378071,N,07744.889287,W,2,12,0.6,174.0,M,-42.0,M,,*79::$GPGSV,3,3,21,25,14,140,26,31,12,209,21,32,52,288,31,11,02,320,*75::$GPVTG,277.9,T,277.9,M,71.9,N,133.2,K,D*1A::$GLGSV,3,3,21,72,61,037,32*51",3760007,2017-01-15 16:57:40:739
9.4631,-1.467,0.5674,9.6937,-1.4287,0.4018,-0.2306,-0.0383,0.1657,0.0585,-0.0341,0.059,0,-11.08,-31.13,27.96,138.47,8.38,-87.63,3.1,1006.18,79,25.3,71.286,39.60667,-77.752365,438.71,560.479553,,134.1,32.258064,272.8,17 / 21,"$GPRMC,174741,A,3936.400453,N,07745.142069,W,72.4,272.8,150117,0.0,E,D*31::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.6*37::$GPGGA,174741,3936.400453,N,07745.142069,W,2,12,0.6,178.0,M,-42.0,M,,*73::$GPGSV,3,3,21,25,14,140,24,31,12,209,20,32,52,288,34,11,02,320,*73::$GPVTG,272.8,T,272.8,M,72.4,N,134.1,K,D*10::$GLGSV,3,3,21,72,61,037,31*52",3770007,2017-01-15 16:57:50:739
9.8934,-0.9439,0.8051,9.6921,-1.1467,0.9589,0.2014,0.2028,-0.1539,0.0344,-0.0209,0.0596,0,-11.87,-29.71,31.55,133.03,6.74,-84.37,3.1,1006.5,79,25.4,71.514,39.60665,-77.756256,429.03,541.8737426,,134.1,32.258064,268.5,17 / 21,"$GPRMC,174750,A,3936.399187,N,07745.375202,W,72.4,268.5,150117,0.0,E,D*35::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.6*37::$GPGGA,174750,3936.399187,N,07745.375202,W,2,12,0.6,175.0,M,-42.0,M,,*7C::$GPGSV,3,3,21,25,15,140,24,31,12,209,28,32,53,289,35,20,00,000,*7A::$GPVTG,268.5,T,268.5,M,72.4,N,134.1,K,D*10::$GLGSV,3,3,21,72,61,039,30*5D",3780007,2017-01-15 16:58:00:739
9.6845,-1.47,1.1528,9.6411,-1.559,0.8889,0.0435,0.0889,0.2639,0.0274,-0.0396,0.0609,0,-11.76,-29.68,31.49,134.18,9.15,-84.73,3.1,1006.36,79,25.3,72.129,39.606552,-77.76056,432.26,541.8737426,,129.6,29.032257,269,17 / 21,"$GPRMC,174800,A,3936.393007,N,07745.633532,W,70.0,269.0,150117,0.0,E,D*3D::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.7,0.7*37::$GPGGA,174800,3936.393007,N,07745.633532,W,2,12,0.7,176.0,M,-42.0,M,,*74::$GPGSV,3,3,21,25,15,140,26,31,12,209,25,32,53,289,35,20,00,000,*75::$GPVTG,269.0,T,269.0,M,70.0,N,129.6,K,D*1D::$GLGSV,3,3,21,72,61,039,32*5F",3790008,2017-01-15 16:58:10:738
9.2458,-1.5467,0.6829,9.6478,-1.5026,0.9124,-0.402,-0.0441,-0.2294,0.031,-0.0444,0.0544,0,-10.94,-29.06,31.58,132.24,8.82,-84.59,3.1,1006.05,79,25.2,71.145,39.606434,-77.764885,451.61,562.2376678,,135,29.032257,268.6,17 / 21,"$GPRMC,174810,A,3936.385917,N,07745.893219,W,72.9,268.6,150117,0.0,E,D*35::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.7,0.7*37::$GPGGA,174810,3936.385917,N,07745.893219,W,2,12,0.7,182.0,M,-42.0,M,,*7B::$GPGSV,3,3,21,31,12,209,23,32,53,289,35,11,02,320,,20,00,000,*72::$GPVTG,268.6,T,268.6,M,72.9,N,135.0,K,D*1D::$GLGSV,3,3,21,72,61,039,33*5E",3800008,2017-01-15 16:58:20:738
9.4798,-0.586,1.4401,9.7369,-0.7394,0.9032,-0.2571,0.1534,0.5369,0.0231,-0.0444,0.0505,0,-11.2,-30.31,32.3,132.87,4.32,-84.7,3.1,1005.72,78.9,25.4,69.683,39.60637,-77.76963,458.06,562.2376678,,131.4,32.258064,268.3,17 / 21,"$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.7,0.7*37::$GPGGA,,,,,,0,,,,,,,,*66::$GPGSV,3,3,21,31,12,209,27,32,53,289,35,11,02,320,,20,00,000,*76::$GPVTG,,T,,M,,N,,K,N*2C::$GLGSV,3,3,21,72,61,039,28*54",3810008,2017-01-15 16:58:30:739
9.7438,-0.4908,1.8148,9.5794,-0.8791,1.906,0.1644,0.3883,-0.0912,0.0109,-0.0478,0.0621,0,-11.55,-35.3,30.75,137.21,5.14,-78.75,3.1,1006.32,78.9,25.3,70.446,39.60665,-77.77336,448.39,561.9072108,,126.9,32.258064,282.2,17 / 21,"$GPRMC,174830,A,3936.399143,N,07746.401796,W,68.5,282.2,150117,0.0,E,D*32::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.6*37::$GPGGA,174830,3936.399143,N,07746.401796,W,2,12,0.6,181.0,M,-42.0,M,,*79::$GPGSV,3,3,21,31,12,209,23,32,53,289,28,11,02,320,,20,00,000,*7E::$GPVTG,282.2,T,282.2,M,68.5,N,126.9,K,D*11::$GLGSV,3,3,21,72,61,039,30*5D",3820007,2017-01-15 16:58:40:738
9.7779,-1.1115,1.6388,9.5661,-1.1814,1.8067,0.2118,0.0699,-0.1679,2.00E-04,-0.0319,0.0486,0,-12.51,-39.35,28.33,142.94,6.92,-79.3,3.1,1006.54,78.9,25.4,70.64,39.60807,-77.777405,432.26,561.9072108,,124.2,32.258064,302.5,17 / 21,"$GPRMC,174841,A,3936.484201,N,07746.644475,W,67.1,302.5,150117,0.0,E,D*32::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,1.0,0.7,0.7*3F::$GPGGA,174841,3936.484201,N,07746.644475,W,2,12,0.7,176.0,M,-42.0,M,,*75::$GPGSV,3,3,21,31,13,209,20,32,53,289,25,11,03,319,,20,00,000,*7A::$GPVTG,302.5,T,302.5,M,67.1,N,124.2,K,D*13::$GLGSV,3,3,21,72,61,040,28*5A",3830007,2017-01-15 16:58:50:738
10.2394,-0.9337,1.5903,9.5971,-1.1224,1.6754,0.6423,0.1886,-0.085,-0.0026,-0.0212,0.0578,0,-13.31,-44.1,23.7,149.94,6.59,-80.1,3.1,1006.78,78.9,25.3,71.206,39.609837,-77.78006,412.9,536.8905064,,121.5,32.258064,316.7,17 / 21,"$GPRMC,174850,A,3936.590248,N,07746.803376,W,65.6,316.7,150117,0.0,E,D*30::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.7*36::$GPGGA,174850,3936.590248,N,07746.803376,W,2,12,0.6,170.0,M,-42.0,M,,*72::$GPGSV,3,3,21,25,15,140,19,31,13,209,25,32,53,289,36,20,00,000,*7B::$GPVTG,316.7,T,316.7,M,65.6,N,121.5,K,D*14::$GLGSV,3,1,21,74,63,090,30,73,17,029,22,75,35,172,27,65,37,319,24*6E",3840008,2017-01-15 16:59:00:738
7.3197,-0.8972,0.4244,9.6329,-1.678,0.7498,-2.3132,0.7808,-0.3254,0.0365,-0.0515,0.0334,0,40.42,-20.17,36.78,107.84,10,-85.59,3.1,1008.06,78.8,25.3,72.981,39.612423,-77.78224,387.1,536.8905064,,125.1,9.677419,331.6,17 / 21,"$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E::$GPGGA,,,,,,0,,,,,,,,*66::$GPGSV,3,3,21,25,15,140,18,31,13,209,29,32,53,289,29,20,00,000,*78::$GPVTG,,T,,M,,N,,K,N*2C::$GLGSV,3,3,21,72,61,040,32*51",3850007,2017-01-15 16:59:10:738
9.7163,-1.2713,0.5794,9.6877,-1.2881,0.8118,0.0285,0.0167,-0.2325,0.0396,-0.0194,0.063,0,-15.11,-44.47,20.48,154.97,7.54,-85.22,3.1,1007.97,79,25.3,72.325,39.615265,-77.78425,387.1,504.814259,,128.7,9.677419,331.1,17 / 21,"$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.6*37::$GPGGA,,,,,,0,,,,,,,,*66::$GPGSV,3,3,21,25,15,140,23,31,13,209,28,32,53,289,28,20,00,000,*70::$GPVTG,331.7,T,331.7,M,69.5,N,128.7,K,D*10::$GLGSV,3,3,21,72,61,040,32*51",3860008,2017-01-15 16:59:20:738
9.9108,-0.9445,0.7602,9.707,-1.0632,0.9025,0.2038,0.1187,-0.1423,0.046,0.0072,0.0642,0,-13.68,-44.35,18.42,156.91,6.22,-84.69,3.1,1008.7,78.9,25.2,71.189,39.618065,-77.786224,374.19,504.814259,,125.1,9.677419,331.5,17 / 21,"$GPRMC,174920,A,3937.083951,N,07747.173177,W,67.5,331.5,150117,0.0,E,D*39::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.6*37::$GPGGA,174920,3937.083951,N,07747.173177,W,2,12,0.6,158.0,M,-42.0,M,,*77::$GPGSV,3,3,21,25,15,140,20,31,13,209,29,32,53,289,28,20,00,000,*72::$GPVTG,331.5,T,331.5,M,67.5,N,125.1,K,D*15::$GLGSV,3,3,21,72,61,040,32*51",3870007,2017-01-15 16:59:30:738
9.3158,-1.078,0.7057,9.7059,-1.3445,0.3988,-0.39,0.2666,0.3069,0.0606,-0.0503,0.0728,0,-14.91,-41.45,20.07,154.17,7.88,-87.65,3.1,1009.14,78.9,25.2,71.427,39.620663,-77.78838,358.06,504.814259,,121.5,12.903226,320.5,17 / 21,"$GPRMC,174930,A,3937.239956,N,07747.303169,W,65.6,320.5,150117,0.0,E,D*37::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.7*36::$GPGGA,174930,3937.239956,N,07747.303169,W,2,12,0.6,153.0,M,-42.0,M,,*73::$GPGSV,3,3,21,25,15,140,26,31,13,210,25,32,53,289,31,20,00,000,*78::$GPVTG,320.5,T,320.5,M,65.6,N,121.5,K,D*14::$GLGSV,3,3,21,72,61,040,17*56",3880008,2017-01-15 16:59:40:739
8.7718,-1.8417,0.5189,9.6697,-1.6278,0.131,-0.898,-0.214,0.388,0.0839,0.005,0.1354,0,-52.01,-26.58,61.67,119.25,9.55,-89.22,3.1,1008.57,78.8,25.2,74.674,39.622795,-77.79158,374.19,493.0860172,,117.9,12.903226,302.6,17 / 21,"$GPRMC,174941,A,3937.367729,N,07747.494981,W,63.7,302.6,150117,0.0,E,D*3E::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.6*37::$GPGGA,174941,3937.367729,N,07747.494981,W,2,12,0.6,158.0,M,-42.0,M,,*75::$GPGSV,3,3,21,32,53,289,27,11,03,319,,20,00,000,,21,16,184,*78::$GPVTG,302.6,T,302.6,M,63.7,N,117.9,K,D*1A::$GLGSV,3,3,21,72,61,040,25*57",3890007,2017-01-15 16:59:50:739
9.657,-1.1384,1.0409,9.7149,-1.0748,0.7977,-0.0579,-0.0637,0.2432,0.039,-0.0524,0.0639,0,-13.83,-40.23,27.89,144.7,6.31,-85.29,3.1,1009.29,79,25.3,71.349,39.62414,-77.794785,354.84,493.0860172,,133.2,12.903226,298.1,17 / 21,"$GPRMC,174950,A,3937.448442,N,07747.686925,W,71.9,298.1,150117,0.0,E,D*3D::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.7*36::$GPGGA,174950,3937.448442,N,07747.686925,W,2,12,0.6,152.0,M,-42.0,M,,*74::$GPGSV,3,3,21,31,13,210,20,32,53,289,28,11,03,319,,20,00,000,*7F::$GPVTG,298.1,T,298.1,M,71.9,N,133.2,K,D*1A::$GLGSV,3,3,21,72,61,040,25*57",3900007,2017-01-15 17:00:00:738
10.0102,-1.1145,0.4884,9.6868,-1.2395,0.8945,0.3234,0.125,-0.4061,0.0408,-0.0215,0.0667,0,-13.7,-39.37,28.16,143.98,7.26,-84.72,3.1,1010.5,79,25.2,71.832,39.62585,-77.79894,319.35,483.8518967,,133.2,9.677419,297.9,16 / 20,"$GPRMC,175001,A,3937.551179,N,07747.936893,W,71.9,297.9,150117,0.0,E,D*3A::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.6*37::$GPGGA,175001,3937.551179,N,07747.936893,W,2,12,0.6,141.0,M,-42.0,M,,*76::$GPGSV,3,3,20,25,15,140,28,31,13,210,21,32,53,289,27,20,00,000,*74::$GPVTG,297.9,T,297.9,M,71.9,N,133.2,K,D*1A::$GLGSV,2,2,20,87,07,234,13,81,09,331,19,71,23,097,24,72,61,040,26*6C",3910008,2017-01-15 17:00:10:738
9.5104,-0.8332,0.3478,9.6781,-1.2776,0.9344,-0.1677,0.4445,-0.5867,0.035,-0.0506,0.0606,0,-14.62,-39.55,27.68,144.59,7.51,-84.43,3.1,1011.2,79,25.1,70.817,39.62739,-77.802704,300,483.8518967,,132.3,9.677419,298.1,16 / 20,"$GPRMC,175011,A,3937.643653,N,07748.162173,W,71.4,298.1,150117,0.0,E,D*3F::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,1.0,0.7,0.7*3F::$GPGGA,175011,3937.643653,N,07748.162173,W,2,12,0.7,135.0,M,-42.0,M,,*7B::$GPGSV,3,3,20,31,13,210,16,32,53,289,28,11,03,319,,20,00,000,*7B::$GPVTG,298.1,T,298.1,M,71.4,N,132.3,K,D*17::$GLGSV,2,2,20,87,07,234,17,81,09,331,17,71,23,097,20,72,61,040,26*62",3920008,2017-01-15 17:00:20:738
10.2083,-1.1432,1.0582,9.6616,-1.4548,0.841,0.5467,0.3116,0.2173,0.0426,-0.035,0.074,0,-14.33,-38.8,27.27,145.09,8.53,-85.03,3.1,1011.86,79.2,25.2,70.677,39.62881,-77.806114,283.87,433.1623294,,133.2,9.677419,297.9,16 / 20,"$GPRMC,175020,A,3937.728793,N,07748.366523,W,71.9,297.9,150117,0.0,E,D*31::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.7*36::$GPGGA,175020,3937.728793,N,07748.366523,W,2,12,0.6,130.0,M,-42.0,M,,*7B::$GPGSV,3,3,20,31,13,210,17,32,53,289,27,11,03,319,,20,00,000,*75::$GPVTG,297.9,T,297.9,M,71.9,N,133.2,K,D*1A::$GLGSV,2,2,20,87,07,234,16,81,09,331,20,71,23,097,23,72,61,040,28*6A",3930007,2017-01-15 17:00:30:740
10.0215,-1.3976,1.7196,9.6544,-1.0509,1.363,0.3671,-0.3467,0.3566,0.0203,-0.0044,0.0801,0,-13.49,-38.63,26.5,144.31,6.15,-81.96,3.1,1011.45,79,25.2,66.836,39.630585,-77.81013,312.9,433.1623294,,125.1,32.258064,303.6,16 / 20,"$GPRMC,175031,A,3937.835119,N,07748.607708,W,67.5,303.6,150117,0.0,E,D*37::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.6*37::$GPGGA,175031,3937.835119,N,07748.607708,W,2,12,0.6,139.0,M,-42.0,M,,*7C::$GPGSV,3,3,20,31,13,210,23,32,53,289,23,11,03,319,,20,00,000,*76::$GPVTG,303.6,T,303.6,M,67.5,N,125.1,K,D*15::$GLGSV,2,2,20,87,07,234,19,81,09,331,19,71,23,097,24,72,61,040,19*6A",3940008,2017-01-15 17:00:40:738
9.6774,-1.9776,1.2731,9.5251,-1.9669,1.2548,0.1523,-0.0108,0.0183,0.0261,-0.0393,0.0612,0,-14.83,-40.53,24.59,147.81,11.57,-82.5,3.1,1010.13,79.2,24.9,70.801,39.632313,-77.81292,329.03,435.1414665,,122.4,29.032257,312.2,16 / 20,"$GPRMC,175040,A,3937.938576,N,07748.775306,W,66.1,312.2,150117,0.0,E,D*3F::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,0.9,0.6,0.7*36::$GPGGA,175040,3937.938576,N,07748.775306,W,2,12,0.6,144.0,M,-42.0,M,,*7F::$GPGSV,3,3,20,31,13,210,20,32,53,289,28,11,03,319,,20,00,000,*7E::$GPVTG,312.2,T,312.2,M,66.1,N,122.4,K,D*12::$GLGSV,2,2,20,87,07,234,17,81,09,330,20,71,22,098,22,72,61,043,31*6E",3950008,2017-01-15 17:00:50:738
9.5104,-1.0612,1.0983,9.6832,-1.4417,0.5722,-0.1728,0.3804,0.5262,0.0429,-0.0222,0.0661,0,-15.51,-41.51,22.44,152.34,8.45,-86.62,3.1,1009.31,79.3,25.1,70.914,39.6345,-77.81577,354.84,435.1414665,,124.2,29.032257,313.6,16 / 20,"$GPRMC,175050,A,3938.070017,N,07748.946721,W,67.1,313.6,150117,0.0,E,D*3D::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,1.0,0.7,0.7*3F::$GPGGA,175050,3938.070017,N,07748.946721,W,2,12,0.7,152.0,M,-42.0,M,,*7F::$GPGSV,3,3,20,31,13,210,17,32,53,289,27,11,03,317,,20,00,000,*7B::$GPVTG,313.6,T,313.6,M,67.1,N,124.2,K,D*13::$GLGSV,2,2,20,87,07,234,17,81,09,330,18,71,22,098,27,72,61,043,29*69",3960007,2017-01-15 17:01:00:738
9.2907,-0.8799,0.5088,9.742,-0.9593,0.5856,-0.4513,0.0794,-0.0769,0.0518,-0.0472,0.0621,0,-15.13,-39.95,25.06,147.84,5.61,-86.56,3.1,1009.57,79.2,25.1,70.898,39.6364,-77.819,338.71,484.3013501,,126.9,32.258064,302.2,16 / 20,"$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E::$GPGGA,,,,,,0,,,,,,,,*66::$GPGSV,3,3,20,31,13,210,24,32,53,289,31,11,03,317,,20,00,000,*7C::$GPVTG,,T,,M,,N,,K,N*2C::$GLGSV,2,2,20,81,09,330,21,71,22,098,19,72,61,043,25,87,07,234,*64",3970008,2017-01-15 17:01:10:738
9.2811,-1.1019,0.7715,9.659,-1.3219,1.0617,-0.3779,0.2199,-0.2901,0.0206,-0.0267,0.0502,0,-14.19,-39.33,28.43,143.79,7.78,-83.73,3.1,1010.41,79.2,25.1,70.314,39.63789,-77.82257,325.81,484.3013501,,124.2,32.258064,296.8,15 / 19,"$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E::$GPGGA,,,,,,0,,,,,,,,*66::$GPGSV,3,3,19,31,14,210,14,32,54,291,28,11,03,317,*46::$GPVTG,,T,,M,,N,,K,N*2C::$GLGSV,2,2,19,81,09,330,18,71,22,098,22,72,61,043,23,87,07,234,*6A",3980007,2017-01-15 17:01:20:738
9.153,-1.1283,0.7919,9.6686,-1.0772,1.2364,-0.5155,-0.0511,-0.4446,0.0121,-0.013,0.0602,0,-13.88,-41.55,26.82,146.34,6.3,-82.71,3.1,1010.65,79.2,25.1,71.284,39.63959,-77.82612,322.58,451.5320991,,129.6,32.258064,307,15 / 19,"$GPRMC,175120,A,3938.375389,N,07749.567174,W,70.0,307.0,150117,0.0,E,D*35::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,1.1,0.7,0.8*31::$GPGGA,175120,3938.375389,N,07749.567174,W,2,12,0.7,142.0,M,-42.0,M,,*72::$GPGSV,3,3,19,31,14,210,18,32,54,291,27,11,03,317,*45::$GPVTG,307.0,T,307.0,M,70.0,N,129.6,K,D*1D::$GLGSV,2,1,19,74,63,087,19,73,16,028,22,75,36,172,22,65,38,320,21*6F",3990008,2017-01-15 17:01:30:738
10.2999,-1.558,1.7496,9.6655,-1.1449,1.1991,0.6344,-0.4131,0.5505,0.0399,-0.0078,0.0856,0,-22.78,-42.52,94.3,109.3,6.65,-82.94,3.1,1012.02,79.3,25.1,73.299,39.641735,-77.829254,306.45,451.5320991,,129.6,35.48387,312.5,15 / 19,"$GPRMC,175130,A,3938.504260,N,07749.755527,W,70.0,312.5,150117,0.0,E,D*32::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,1.0,0.7,0.7*3F::$GPGGA,175130,3938.504260,N,07749.755527,W,2,12,0.7,137.0,M,-42.0,M,,*76::$GPGSV,3,3,19,25,16,139,22,31,14,210,17,32,54,291,24*44::$GPVTG,312.5,T,312.5,M,70.0,N,129.6,K,D*1D::$GLGSV,2,2,19,81,09,330,21,71,22,098,23,72,61,043,23,87,07,234,*61",4000007,2017-01-15 17:01:40:738
10.0604,-1.6125,0.7105,9.6554,-1.561,0.7116,0.405,-0.0515,-0.0011,0.0497,-0.0154,0.0706,0,-15.62,-41.17,22.52,150.57,9.16,-85.78,3.1,1012,79.3,25,72.111,39.64401,-77.83245,287.1,398.3788234,,135,32.258064,313.2,15 / 19,"$GPRMC,175140,A,3938.640457,N,07749.946838,W,72.9,313.2,150117,0.0,E,D*36::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,1.0,0.7,0.7*3F::$GPGGA,175140,3938.640457,N,07749.946838,W,2,12,0.7,131.0,M,-42.0,M,,*79::$GPGSV,3,3,19,32,54,291,24,11,03,317,,15,04,078,*44::$GPVTG,313.2,T,313.2,M,72.9,N,135.0,K,D*1D::$GLGSV,2,2,19,81,09,330,19,71,22,098,24,72,61,043,29,73,16,028,*63",4010007,2017-01-15 17:01:50:738
9.2482,-1.4682,0.4375,9.7336,-1.0995,0.4676,-0.4854,-0.3688,-0.03,0.0652,-0.0276,0.0569,0,-15.18,-38.54,24.77,147.48,6.41,-87.27,3.1,1011.97,79.3,25,70.442,39.64605,-77.83596,290.32,398.3788234,,132.3,32.258064,302,15 / 19,"$GPRMC,175150,A,3938.762998,N,07750.157616,W,71.4,302.0,150117,0.0,E,D*36::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,1.2,0.8,0.8*3D::$GPGGA,175150,3938.762998,N,07750.157616,W,2,12,0.8,132.0,M,-42.0,M,,*79::$GPGSV,3,3,19,11,03,317,,15,04,078,,21,15,184,*42::$GPVTG,302.0,T,302.0,M,71.4,N,132.3,K,D*17::$GLGSV,2,2,19,81,09,330,19,71,22,098,17,72,61,043,27,73,16,028,*6D",4020007,2017-01-15 17:02:00:738
9.0788,-1.5868,1.1773,9.6061,-1.5128,1.2665,-0.5273,-0.0739,-0.0891,0.0261,-0.0405,0.0673,0,-14.69,-36.64,26.63,143.13,8.87,-82.49,3.1,1010.85,79.3,25,70.883,39.64765,-77.84005,293.55,421.7556335,,129.6,45.16129,297.1,15 / 19,"$GPRMC,175201,A,3938.859079,N,07750.402977,W,70.0,297.1,150117,0.0,E,D*34::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,1.2,0.8,0.8*3D::$GPGGA,175201,3938.859079,N,07750.402977,W,2,12,0.8,133.0,M,-42.0,M,,*73::$GPGSV,3,3,19,32,54,291,20,11,03,317,,15,04,078,*40::$GPVTG,297.1,T,297.1,M,70.0,N,129.6,K,D*1D::$GLGSV,2,2,19,81,09,330,19,71,22,098,26,72,61,043,24,73,16,028,*6C",4030007,2017-01-15 17:02:10:738
10.1251,-0.8446,1.4736,9.6959,-0.9419,1.1278,0.4291,0.0973,0.3458,0.0338,-0.0472,0.0661,0,-13.99,-37.29,27.17,143.1,5.53,-83.37,3.1,1009.94,79.3,25,70.383,39.64898,-77.84381,306.45,421.7556335,,121.5,35.48387,295.5,15 / 19,"$GPRMC,175211,A,3938.938853,N,07750.628588,W,65.6,295.5,150117,0.0,E,D*31::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,1.3,0.9,0.8*3D::$GPGGA,175211,3938.938853,N,07750.628588,W,2,12,0.9,137.0,M,-42.0,M,,*77::$GPGSV,3,3,19,32,54,291,25,11,03,317,,15,04,078,*45::$GPVTG,295.5,T,295.5,M,65.6,N,121.5,K,D*14::$GLGSV,2,2,19,72,61,043,23,73,16,028,,87,07,234,,81,09,330,*6D",4040008,2017-01-15 17:02:20:738
9.7701,-0.5614,0.9577,9.7537,-0.8352,0.5817,0.0164,0.2737,0.376,0.0524,-0.0417,0.0661,0,-13.58,-36.65,27.85,142.79,4.91,-86.57,3.1,1010.15,79.4,25,70.887,39.650112,-77.847046,312.9,448.5755588,,124.2,32.258064,292.3,15 / 19,"$GPRMC,175220,A,3939.006739,N,07750.822710,W,67.1,292.3,150117,0.0,E,D*36::$GPGSA,A,3,10,12,14,15,18,20,21,24,25,27,31,32,1.1,0.8,0.8*3E::$GPGGA,175220,3939.006739,N,07750.822710,W,2,12,0.8,139.0,M,-42.0,M,,*7B::$GPGSV,3,3,19,32,54,291,28,11,03,317,,15,04,078,*48::$GPVTG,292.3,T,292.3,M,67.1,N,124.2,K,D*13::$GLGSV,2,2,19,72,61,043,18,73,16,028,,87,07,234,,81,09,330,*65",4050008,2017-01-15 17:02:30:739
