ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (F),RELATIVE HUMIDITY (%),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.7618,-1.1055,-0.6482,9.7108,-0.9041,-1.0264,0.051,-0.2014,0.3782,0.0964,-0.0524,0.0813,0,11.09,-2.12,22.2,92.85,5.25,-96.01,3.1,987.54,82.9,19.5,69.949,40.052547,-80.698654,983.87,1154.957971,,112.5,32.258064,325,Dec-15,"$GPRMC,210000,A,4003.152816,N,08041.919115,W,60.7,325.0,150117,0.0,E,D*3E::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.2,0.9,0.8*3A::$GPGGA,210000,4003.152816,N,08041.919115,W,2,11,0.9,337.0,M,-32.0,M,,*75::$GPGSV,3,3,15,26,46,177,30,29,09,087,26,31,71,012,20,32,39,105,23*7B::$GPVTG,325.0,T,325.0,M,60.7,N,112.5,K,D*10::$GLGSV,1,1,15,66,78,310,30,76,75,319,31,75,31,035,22*53",15310007,2017-01-15 16:00:00:738
9.4655,-0.8775,-0.7661,9.7405,-0.7202,-0.88,-0.275,-0.1573,0.1138,0.0933,-0.0371,0.0822,0,12.33,7.02,19.44,71.4,4.19,-95.17,3.1,989.94,82.9,19.4,70.841,40.05416,-80.702095,938.71,1032.118511,,117,35.48387,284.3,Dec-15,"$GPRMC,210011,A,4003.249622,N,08042.125593,W,63.2,284.3,150117,0.0,E,D*3F::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.2,0.9,0.8*3A::$GPGGA,210011,4003.249622,N,08042.125593,W,2,11,0.9,323.0,M,-32.0,M,,*7E::$GPGSV,3,3,15,26,46,177,24,31,71,012,16,32,39,105,19,29,09,087,*76::$GPVTG,284.3,T,284.3,M,63.2,N,117.0,K,D*16::$GLGSV,1,1,15,66,78,310,26,76,75,319,26,75,31,035,20*50",15320007,2017-01-15 16:00:10:738
9.7252,-0.674,-0.422,9.7588,-0.7182,-0.6487,-0.0335,0.0442,0.2267,0.0701,-0.0347,0.0734,0,12.57,15.49,17.84,49.97,4.19,-93.85,3.1,992.11,83,19.4,70.464,40.053944,-80.70542,874.19,1032.118511,,117,32.258064,250.8,Dec-15,"$GPRMC,210020,A,4003.236536,N,08042.325444,W,63.2,250.8,150117,0.0,E,D*38::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.1,0.8,0.7*37::$GPGGA,210020,4003.236536,N,08042.325444,W,2,11,0.8,303.0,M,-32.0,M,,*78::$GPGSV,3,3,15,26,46,177,31,29,09,087,14,31,71,012,18,32,39,105,23*70::$GPVTG,250.8,T,250.8,M,63.2,N,117.0,K,D*16::$GLGSV,1,1,15,66,78,310,16,76,75,319,19,75,31,035,18*54",15330008,2017-01-15 16:00:20:739
10.0862,-0.65,1.4246,9.6898,-0.7442,1.3129,0.3963,0.0941,0.1117,0.0127,-0.0273,0.077,0,16.96,15.9,23.43,51.27,4.34,-82.33,3.1,994.66,83,19.4,70.505,40.05255,-80.70885,800,896.1435768,,120.6,29.032257,241.7,Dec-15,"$GPRMC,210030,A,4003.153041,N,08042.530921,W,65.1,241.7,150117,0.0,E,D*3A::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.2,0.9,0.8*3A::$GPGGA,210030,4003.153041,N,08042.530921,W,2,11,0.9,280.0,M,-32.0,M,,*7B::$GPGSV,3,3,15,29,09,087,29,31,71,012,28,32,39,105,28,10,05,161,*71::$GPVTG,241.7,T,241.7,M,65.1,N,120.6,K,D*11::$GLGSV,1,1,15,66,78,310,30,76,75,319,23,75,31,035,28*5A",15340008,2017-01-15 16:00:30:739
9.5026,-0.5441,2.0321,9.6076,-0.6812,1.844,0.056,0.2849,-0.2184,-0.0059,-0.028,0.0593,0,13.19,10.4,21.73,57.6,4,-79.12,3.1,997.08,83,19.4,70.557,40.051613,-80.7126,732.26,896.1435768,,122.4,29.032257,261.6,Dec-15,"$GPRMC,210040,A,4003.096790,N,08042.755982,W,66.1,261.6,150117,0.0,E,D*36::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.1,0.8,0.7*37::$GPGGA,210040,4003.096790,N,08042.755982,W,2,11,0.8,259.0,M,-32.0,M,,*72::$GPGSV,3,3,15,31,71,012,24,32,39,105,24,10,05,161,,23,08,299,*7C::$GPVTG,261.6,T,261.6,M,66.1,N,122.4,K,D*12::$GLGSV,1,1,15,66,78,309,25,76,75,319,17,75,31,035,19*53",15350007,2017-01-15 16:00:40:738
10.1359,-1.5042,1.4168,9.6505,-1.4788,0.9226,0.4853,-0.0253,0.4942,0.0371,-0.0191,0.0636,0,63.56,5.02,-37.15,288.09,8.67,-84.54,3.1,998.94,83,19.3,73.225,40.051666,-80.71656,722.58,896.1435768,,119.7,41.935486,273.7,Dec-15,"$GPRMC,210050,A,4003.100106,N,08042.993803,W,64.6,273.7,150117,0.0,E,D*3B::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.0,0.8,0.7*36::$GPGGA,210050,4003.100106,N,08042.993803,W,2,11,0.8,256.0,M,-32.0,M,,*77::$GPGSV,3,3,15,26,46,177,28,29,09,087,20,31,71,012,22,32,39,105,25*70::$GPVTG,273.7,T,273.7,M,64.6,N,119.7,K,D*1C::$GLGSV,1,1,15,66,78,309,30,76,75,319,24,75,31,035,22*5F",15360007,2017-01-15 16:00:50:738
9.9599,-1.9375,0.6566,9.7364,-1.0867,0.4376,0.2235,-0.8508,0.2191,0.0512,-0.046,0.074,0,60.49,7.33,-22.58,297.71,6.36,-87.43,3.1,1000.17,83,19.4,74.407,40.051422,-80.72107,667.74,750.7236622,,122.4,32.258064,261.4,Dec-15,"$GPRMC,210101,A,4003.085552,N,08043.264441,W,66.1,261.4,150117,0.0,E,D*3A::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.1,0.8,0.7*37::$GPGGA,210101,4003.085552,N,08043.264441,W,2,11,0.8,239.0,M,-32.0,M,,*7A::$GPGSV,3,3,15,26,46,177,26,29,09,087,16,31,71,012,25,32,39,105,24*7D::$GPVTG,261.4,T,261.4,M,66.1,N,122.4,K,D*12::$GLGSV,1,1,15,66,78,309,25,76,75,319,24,75,31,035,20*59",15370007,2017-01-15 16:01:00:738
10.4573,-0.9194,0.7985,9.7156,-1.0261,0.8513,0.7417,0.1067,-0.0528,0.0393,-0.0298,0.0489,0,41.2,6.07,-16.35,297.35,6.01,-84.99,3.1,1001.26,83,19.4,71.166,40.050816,-80.724945,629.03,750.7236622,,122.4,29.032257,258.1,Dec-15,"$GPRMC,210111,A,4003.048850,N,08043.496627,W,66.1,258.1,150117,0.0,E,D*33::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.0,0.8,0.7*36::$GPGGA,210111,4003.048850,N,08043.496627,W,2,11,0.8,227.0,M,-32.0,M,,*73::$GPGSV,3,3,15,26,47,177,19,29,10,085,25,31,70,014,24,32,39,105,22*7A::$GPVTG,258.1,T,258.1,M,66.1,N,122.4,K,D*12::$GLGSV,1,1,15,66,78,309,22,76,75,319,15,75,31,035,21*5D",15380007,2017-01-15 16:01:10:738
9.997,-0.6488,0.8679,9.7385,-0.8266,0.8053,0.2585,0.1778,0.0626,0.035,-0.0298,0.0673,0,-127.73,30.96,-14.26,350.36,4.84,-85.27,3.1,1001.66,82.9,19.4,72.159,40.050232,-80.728516,609.68,656.3019951,,124.2,29.032257,258,Dec-15,"$GPRMC,210120,A,4003.013916,N,08043.710736,W,67.1,258.0,150117,0.0,E,D*30::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.0,0.8,0.7*36::$GPGGA,210120,4003.013916,N,08043.710736,W,2,11,0.8,221.0,M,-32.0,M,,*76::$GPGSV,3,3,15,26,47,177,28,29,10,085,25,31,70,014,26,32,39,105,24*7C::$GPVTG,258.0,T,258.0,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,15,66,78,309,29,76,75,319,20,75,31,035,20*51",15390007,2017-01-15 16:01:20:738
9.7055,-1.1977,0.5938,9.6968,-1.2997,0.6737,0.0087,0.102,-0.08,0.0237,-0.0368,0.067,0,26.06,18.11,83.13,74.78,7.62,-86.03,3.1,1001.61,83.2,19.4,71.517,40.04962,-80.73234,606.45,656.3019951,,118.8,29.032257,258.5,Dec-15,"$GPRMC,210130,A,4002.977231,N,08043.940208,W,64.1,258.5,150117,0.0,E,D*30::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.0,0.8,0.7*36::$GPGGA,210130,4002.977231,N,08043.940208,W,2,11,0.8,220.0,M,-32.0,M,,*71::$GPGSV,3,3,15,26,47,177,18,29,10,085,26,31,70,014,27,32,39,105,18*72::$GPVTG,258.5,T,258.5,M,64.1,N,118.8,K,D*15::$GLGSV,1,1,15,66,78,309,21,76,75,319,15,75,31,035,21*5E",15400008,2017-01-15 16:01:30:739
9.6534,-0.9846,1.4814,9.6787,-1.115,1.1177,-0.0253,0.1303,0.3637,0.0277,-0.0612,0.088,0,12.93,14.48,26.02,57.15,6.53,-83.41,3.1,1002.07,82.9,19.4,71.067,40.048996,-80.73622,587.1,668.5490755,,121.5,29.032257,258.1,Dec-15,"$GPRMC,210140,A,4002.939778,N,08044.173201,W,65.6,258.1,150117,0.0,E,D*31::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.0,0.8,0.7*36::$GPGGA,210140,4002.939778,N,08044.173201,W,2,11,0.8,214.0,M,-32.0,M,,*75::$GPGSV,3,3,15,26,47,177,25,29,10,085,24,31,70,014,27,32,39,105,24*71::$GPVTG,258.1,T,258.1,M,65.6,N,121.5,K,D*14::$GLGSV,1,1,15,66,78,309,28,76,75,319,22,75,31,035,21*53",15410007,2017-01-15 16:01:40:738
10.2855,-2.2092,1.4072,9.4994,-2.1811,1.084,0.7861,-0.0281,0.3232,0.0225,-0.027,0.0661,0,13.97,16.25,26.95,52.49,12.85,-83.49,3.1,1000.92,82.9,19.4,71.274,40.04833,-80.74002,596.77,668.5490755,,119.7,32.258064,256.3,Dec-15,"$GPRMC,210150,A,4002.899660,N,08044.401560,W,64.6,256.3,150117,0.0,E,D*3E::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.1,0.8,0.7*37::$GPGGA,210150,4002.899660,N,08044.401560,W,2,11,0.8,217.0,M,-32.0,M,,*74::$GPGSV,3,3,15,29,10,085,22,31,70,014,22,32,39,105,19,23,08,299,*76::$GPVTG,256.3,T,256.3,M,64.6,N,119.7,K,D*1C::$GLGSV,1,1,15,66,78,309,30,76,75,319,21,75,30,035,15*5F",15420008,2017-01-15 16:01:50:739
9.742,-1.5856,1.0792,9.5904,-1.8638,0.8489,0.1516,0.2782,0.2303,0.0362,-0.0301,0.0682,0,4.97,16.89,20.14,47.31,10.96,-84.94,3.1,999.5,82.8,19.4,72.142,40.047703,-80.74377,632.26,733.8271064,,111.6,35.48387,256.7,Dec-15,"$GPRMC,210200,A,4002.862158,N,08044.626065,W,60.3,256.7,150117,0.0,E,D*32::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.2,1.0,0.7*3D::$GPGGA,210200,4002.862158,N,08044.626065,W,2,11,1.0,228.0,M,-32.0,M,,*78::$GPGSV,3,3,15,31,70,014,22,32,39,105,20,10,04,161,,23,08,299,*78::$GPVTG,256.7,T,256.7,M,60.3,N,111.6,K,D*14::$GLGSV,1,1,15,66,78,309,30,76,75,319,21,75,30,035,17*5D",15430008,2017-01-15 16:02:00:739
10.0096,-2.0716,0.4824,9.5241,-2.2001,0.7884,0.4855,0.1285,-0.306,0.0368,-0.0386,0.0575,0,13.28,16.82,28.33,53.31,12.96,-85.27,3.1,997.96,82.9,19.5,71.379,40.04702,-80.747375,658.06,733.8271064,,116.1,35.48387,256.1,Dec-15,"$GPRMC,210210,A,4002.821183,N,08044.842676,W,62.7,256.1,150117,0.0,E,D*3A::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.2,1.0,0.7*3D::$GPGGA,210210,4002.821183,N,08044.842676,W,2,11,1.0,236.0,M,-32.0,M,,*7F::$GPGSV,3,3,15,31,70,014,22,32,39,105,18,10,04,161,,23,08,299,*73::$GPVTG,256.1,T,256.1,M,62.7,N,116.1,K,D*12::$GLGSV,1,1,15,66,78,309,31,76,75,324,21,75,30,035,17*52",15440007,2017-01-15 16:02:10:738
9.8779,-1.6855,0.7769,9.6664,-1.5198,0.6487,0.2115,-0.1657,0.1282,0.0408,-0.024,0.0688,0,12.84,16.24,29,56.22,8.91,-86.17,3.1,996.16,82.9,19.5,71.869,40.04632,-80.75113,696.77,821.649097,,120.6,35.48387,256.1,Dec-15,"$GPRMC,210221,A,4002.774619,N,08045.090795,W,64.6,256.0,150117,0.0,E,D*3F::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.2,1.0,0.7*3D::$GPGGA,210221,4002.774619,N,08045.090795,W,2,11,1.0,249.0,M,-32.0,M,,*74::$GPGSV,3,3,15,32,39,105,21,10,04,161,,16,19,191,,23,08,299,*7F::$GPVTG,256.0,T,256.0,M,64.6,N,119.7,K,D*1C::$GLGSV,1,1,15,66,78,309,29,76,75,324,22,75,30,035,17*58",15450008,2017-01-15 16:02:20:739
9.4828,-1.494,1.2486,9.5595,-1.7393,1.3273,-0.0766,0.2453,-0.0787,0.0124,-0.0188,0.0596,0,12.61,15.02,28.92,56.61,10.22,-82.1,3.1,994.77,82.9,19.4,71.332,40.04559,-80.75529,725.81,821.649097,,120.6,35.48387,259.6,Dec-15,"$GPRMC,210231,A,4002.735315,N,08045.317391,W,65.1,259.6,150117,0.0,E,D*31::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.4,1.1,0.9*34::$GPGGA,210231,4002.735315,N,08045.317391,W,2,11,1.1,257.0,M,-32.0,M,,*7B::$GPGSV,3,2,15,25,26,045,24,26,47,177,25,29,10,085,26,31,70,014,18*73::$GPVTG,259.6,T,259.6,M,65.1,N,120.6,K,D*11::$GLGSV,1,1,15,66,78,309,28,76,75,324,23,75,30,035,18*57",15460007,2017-01-15 16:02:30:738
9.7306,-1.7544,1.7041,9.5851,-1.5257,1.4032,0.1456,-0.2287,0.3009,8.00E-04,-0.0246,0.067,0,12.15,11.87,28.22,61.1,8.95,-81.67,3.1,993.18,82.9,19.3,71.427,40.045437,-80.75889,761.29,901.5529377,,126,32.258064,269.7,Dec-15,"$GPRMC,210240,A,4002.726206,N,08045.533485,W,68.0,269.7,150117,0.0,E,D*3A::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.2,0.9,0.8*3A::$GPGGA,210240,4002.726206,N,08045.533485,W,2,11,0.9,268.0,M,-32.0,M,,*7B::$GPGSV,3,3,15,29,10,085,24,31,70,014,23,32,39,105,24,10,04,161,*77::$GPVTG,269.7,T,269.7,M,68.0,N,126.0,K,D*1D::$GLGSV,1,1,15,66,80,305,30,76,75,324,20,75,30,035,18*56",15470007,2017-01-15 16:02:40:738
9.3625,-1.5203,1.2582,9.6278,-1.5668,1.01,-0.2653,0.0465,0.2481,0.0249,-0.0487,0.0557,0,11.07,9.35,26.99,66.67,9.19,-83.97,3.1,992.07,83,19.4,71.878,40.04589,-80.76335,809.68,901.5529377,,123.3,35.48387,281.5,Dec-15,"$GPRMC,210251,A,4002.753551,N,08045.801233,W,66.6,281.5,150117,0.0,E,D*36::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.2,0.9,0.8*3A::$GPGGA,210251,4002.753551,N,08045.801233,W,2,11,0.9,283.0,M,-32.0,M,,*7E::$GPGSV,3,3,15,31,70,016,28,32,38,106,23,01,06,258,,10,04,161,*72::$GPVTG,281.5,T,281.5,M,66.6,N,123.3,K,D*13::$GLGSV,1,1,15,66,80,305,30,76,75,324,25,75,30,035,20*58",15480008,2017-01-15 16:02:50:739
9.8647,-1.7304,0.6345,9.6918,-1.451,0.3667,0.1729,-0.2794,0.2677,0.0445,-0.0325,0.0761,0,11.23,10.1,27.61,67.05,8.51,-87.83,3.1,990.65,83,19.4,71.325,40.046505,-80.76684,735.48,978.7424857,,121.5,32.258064,281.1,Dec-15,"$GPRMC,210300,A,4002.790118,N,08046.010516,W,65.6,281.1,150117,0.0,E,D*39::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.2,0.9,0.8*3A::$GPGGA,210300,4002.790118,N,08046.010516,W,2,11,0.9,260.0,M,-32.0,M,,*7B::$GPGSV,3,3,15,31,70,016,23,32,38,106,21,01,06,258,,10,04,161,*7B::$GPVTG,281.1,T,281.1,M,65.6,N,121.5,K,D*14::$GLGSV,1,1,15,66,80,305,31,76,75,324,24,75,30,035,12*59",15490007,2017-01-15 16:03:00:738
10.2286,-1.8441,0.6404,9.5843,-1.8992,0.8395,0.6443,0.0551,-0.199,0.0356,-0.0399,0.078,0,11.63,10.95,28.04,63.16,11.15,-84.96,3.1,988.97,82.9,19.5,72.311,40.04695,-80.77062,877.42,978.7424857,,115.2,32.258064,278.2,Dec-15,"$GPRMC,210310,A,4002.817261,N,08046.237528,W,62.2,278.2,150117,0.0,E,D*39::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.4,1.1,0.9*34::$GPGGA,210310,4002.817261,N,08046.237528,W,2,11,1.1,304.0,M,-32.0,M,,*77::$GPGSV,3,3,15,31,69,016,21,32,38,106,27,01,05,258,,10,03,161,*73::$GPVTG,278.2,T,278.2,M,62.2,N,115.2,K,D*17::$GLGSV,1,1,15,66,80,303,28,76,75,326,22,75,29,035,25*5F",15500007,2017-01-15 16:03:10:738
9.5553,-1.7891,1.1833,9.5636,-1.8122,1.1934,-0.0083,0.0231,-0.0101,0.0304,-0.0121,0.0511,0,11.3,10.58,26.36,61.22,10.65,-82.89,3.1,987.36,83,19.4,70.958,40.04738,-80.774765,945.16,1066.808327,,117.9,29.032257,278.4,Dec-15,"$GPRMC,210320,A,4002.839904,N,08046.463194,W,63.2,278.3,150117,0.0,E,D*3A::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.2,0.9,0.8*3A::$GPGGA,210320,4002.839904,N,08046.463194,W,2,11,0.9,323.0,M,-32.0,M,,*78::$GPGSV,3,3,15,31,69,016,23,32,38,106,24,01,05,258,,10,03,161,*72::$GPVTG,278.3,T,278.3,M,63.2,N,117.0,K,D*16::$GLGSV,1,1,15,66,80,303,30,76,75,326,24,75,29,035,22*57",15510008,2017-01-15 16:03:20:739
9.812,-1.8346,1.057,9.61,-1.596,1.1271,0.202,-0.2386,-0.0701,0.0359,-0.0472,0.0624,0,11.15,10.73,26.25,61.86,9.37,-83.31,3.1,985.81,82.9,19.3,70.391,40.047794,-80.77819,993.55,1066.808327,,118.8,29.032257,278.4,Dec-15,"$GPRMC,210330,A,4002.867768,N,08046.691767,W,64.1,278.4,150117,0.0,E,D*32::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.2,0.9,0.8*3A::$GPGGA,210330,4002.867768,N,08046.691767,W,2,11,0.9,340.0,M,-32.0,M,,*76::$GPGSV,3,3,15,31,69,016,22,32,38,106,25,01,05,258,,10,03,161,*72::$GPVTG,278.4,T,278.4,M,64.1,N,118.8,K,D*15::$GLGSV,1,1,15,66,80,303,31,76,75,326,23,75,29,035,24*57",15520008,2017-01-15 16:03:30:739
10.0108,-1.5173,0.9367,9.605,-1.5762,1.1957,0.4057,0.0589,-0.259,0.0295,-0.0258,0.0682,0,11.02,10.51,26.37,61.76,9.25,-82.9,3.1,984.3,82.9,19.3,71.756,40.048264,-80.78239,1025.81,1157.611839,,117,29.032257,278.5,Dec-15,"$GPRMC,210341,A,4002.895923,N,08046.942997,W,63.2,278.5,150117,0.0,E,D*3D::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.2,0.9,0.8*3A::$GPGGA,210341,4002.895923,N,08046.942997,W,2,11,0.9,350.0,M,-32.0,M,,*7D::$GPGSV,3,3,15,31,69,016,22,32,38,106,25,01,05,258,,10,03,161,*72::$GPVTG,278.5,T,278.5,M,63.2,N,117.0,K,D*16::$GLGSV,1,1,15,66,80,303,30,76,75,326,22,75,29,035,23*50",15530009,2017-01-15 16:03:40:740
9.59,-0.8517,1.1223,9.6569,-1.248,1.1652,-0.0669,0.3963,-0.0429,0.0359,-0.0322,0.0636,0,11.21,9.59,26.76,65.28,7.36,-83.11,3.1,983.26,82.9,19.5,70.89,40.04868,-80.78578,1045.16,1157.611839,,120.6,32.258064,278.5,Dec-15,"$GPRMC,210350,A,4002.920881,N,08047.147128,W,65.1,278.5,150117,0.0,E,D*3E::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.1,0.8,0.7*37::$GPGGA,210350,4002.920881,N,08047.147128,W,2,11,0.8,356.0,M,-32.0,M,,*7C::$GPGSV,3,3,15,29,10,085,27,31,69,016,21,32,38,106,26,10,03,161,*7B::$GPVTG,278.5,T,278.5,M,65.1,N,120.6,K,D*11::$GLGSV,1,1,15,66,80,303,29,76,75,326,18,75,29,035,16*57",15540008,2017-01-15 16:03:50:739
9.8055,-1.2234,0.89,9.6263,-1.5698,1.0203,0.1792,0.3464,-0.1303,0.035,-0.0301,0.0624,0,10.83,9.45,26.31,65.85,9.21,-83.95,3.1,982.99,82.9,19.4,71.02,40.04913,-80.78967,1048.39,1191.384325,,122.4,32.258064,278.8,13 / 15,"$GPRMC,210400,A,4002.947672,N,08047.380511,W,66.1,278.8,150117,0.0,E,D*36::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.1,0.8,0.7*36::$GPGGA,210400,4002.947672,N,08047.380511,W,2,12,0.8,357.0,M,-32.0,M,,*78::$GPGSV,3,3,15,29,10,085,26,31,69,016,21,32,38,106,26,22,46,281,*77::$GPVTG,278.8,T,278.8,M,66.1,N,122.4,K,D*12::$GLGSV,1,1,15,66,80,303,30,76,75,326,13,75,29,035,19*5B",15550008,2017-01-15 16:04:00:739
8.8897,-0.9403,0.9852,9.6697,-1.2833,1.0104,-0.78,-0.1326,0.1172,0.0344,-0.024,0.0639,0,12.09,9.06,26.33,66.23,7.52,-84.02,3.1,982.88,82.9,19.4,70.106,40.049633,-80.79402,1064.52,1191.384325,,120.6,29.032257,278.5,13 / 15,"$GPRMC,210411,A,4002.977808,N,08047.641300,W,65.1,278.5,150117,0.0,E,D*36::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.1,0.8,0.8*39::$GPGGA,210410,4002.975183,N,08047.617997,W,2,12,0.8,360.0,M,-32.0,M,,*7C::$GPGSV,3,3,15,29,10,085,27,31,69,016,21,32,38,106,27,22,46,281,*77::$GPVTG,278.5,T,278.5,M,65.1,N,120.6,K,D*11::$GLGSV,1,1,15,66,80,303,30,76,75,326,13,75,29,035,23*52",15560007,2017-01-15 16:04:10:738
8.7586,-1.5874,0.9984,9.6327,-1.5721,0.9542,-0.8741,-0.0153,0.0442,0.0292,-0.0292,0.0483,0,12.4,9.23,26.67,66.39,9.24,-84.35,3.1,982.61,82.7,19.5,70.994,40.05003,-80.797554,1070.97,1191.384325,,123.3,29.032257,278.4,13 / 15,"$GPRMC,210420,A,4003.001655,N,08047.853074,W,66.6,278.4,150117,0.0,E,D*33::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.1,0.8,0.7*36::$GPGGA,210420,4003.001655,N,08047.853074,W,2,12,0.8,364.0,M,-32.0,M,,*76::$GPGSV,3,3,15,26,48,177,23,29,10,085,27,32,38,106,28,31,69,016,*7A::$GPVTG,278.4,T,278.4,M,66.6,N,123.3,K,D*13::$GLGSV,1,1,15,66,80,303,28,76,75,326,14,75,29,035,22*5D",15570008,2017-01-15 16:04:20:739
9.484,-1.4138,1.2186,9.633,-1.4758,1.0948,-0.1489,0.062,0.1239,0.0277,-0.0527,0.0792,0,11.96,9.18,26.23,65.55,8.63,-83.51,3.1,982.48,83,19.4,71.487,40.050503,-80.80158,1074.19,1202.681636,,126.9,32.258064,278.7,13 / 15,"$GPRMC,210430,A,4003.030247,N,08048.094930,W,68.5,278.7,150117,0.0,E,D*3C::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.1,0.8,0.7*36::$GPGGA,210430,4003.030247,N,08048.094930,W,2,12,0.8,365.0,M,-32.0,M,,*76::$GPGSV,3,1,15,01,05,257,20,03,38,300,30,10,03,161,25,14,63,082,26*7C::$GPVTG,278.7,T,278.7,M,68.5,N,126.9,K,D*11::$GLGSV,1,1,15,66,80,303,29,76,75,326,12,75,29,035,22*5A",15580007,2017-01-15 16:04:30:738
9.1776,-1.5239,0.759,9.6302,-1.4359,1.1693,-0.4527,-0.0881,-0.4103,0.0347,0.0145,0.07,0,12.18,9.15,27.16,66.31,8.42,-83.08,3.1,982.19,82.9,19.3,72.003,40.051037,-80.80618,1077.42,1202.681636,,128.7,32.258064,278.8,13 / 15,"$GPRMC,210440,A,4003.059474,N,08048.346593,W,69.0,278.6,150117,0.0,E,D*3E::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.1,0.8,0.7*36::$GPGGA,210440,4003.059474,N,08048.346593,W,2,12,0.8,365.0,M,-32.0,M,,*71::$GPGSV,3,3,15,26,48,177,23,29,10,084,26,32,37,106,28,31,69,018,*7B::$GPVTG,278.6,T,278.6,M,69.0,N,127.8,K,D*15::$GLGSV,1,1,15,66,80,303,28,76,75,326,12,75,29,035,14*5E",15590010,2017-01-15 16:04:40:741
9.1339,-0.4178,1.0654,9.6617,-1.03,1.3268,-0.5279,0.6122,-0.2614,0.0167,-0.0289,0.0477,0,12.84,7.13,27.63,71.42,6.08,-82.18,3.1,982.28,83.1,19.3,69.549,40.05152,-80.80977,1080.65,1217.673296,,123.3,35.48387,282,13 / 15,"$GPRMC,210450,A,4003.091302,N,08048.585982,W,66.6,282.0,150117,0.0,E,D*32::$GPGSA,A,3,01,03,10,14,16,22,23,25,26,29,31,32,1.0,0.8,0.7*37::$GPGGA,210450,4003.091302,N,08048.585982,W,2,12,0.8,367.0,M,-32.0,M,,*75::$GPGSV,3,3,15,26,48,177,20,29,10,084,20,31,69,018,22,32,37,106,31*76::$GPVTG,282.0,T,282.0,M,66.6,N,123.3,K,D*13::$GLGSV,1,1,15,66,80,303,30,76,75,326,23,75,29,035,15*54",15600007,2017-01-15 16:04:50:738
